Date,Day,Time,DO,DH,DL,DC,BBL20,BBM20,BBH20,EVA8,EVA15,EVA48,EVA90,EVA200,SVA20,SVA50,SVA100,SVA200,WVA200,LSI5,LSI2
2007.09.24,Monday,00:00,0.86510,0.87110,0.86300,0.86890,0.86577,0.86675,0.86774,0.86625,0.86636,0.87413,0.88324,0.89518,0.86675,0.87471,0.88923,0.00000,0.00000,57.84602,73.09731
2007.09.25,Tuesday,00:00,0.86860,0.87830,0.86380,0.87730,0.86626,0.86737,0.86849,0.86871,0.86772,0.87426,0.88311,0.89501,0.86737,0.87412,0.88914,0.00000,0.00000,71.71599,92.02517
2007.09.26,Wednesday,00:00,0.87720,0.88120,0.87480,0.87940,0.86668,0.86795,0.86923,0.87108,0.86918,0.87447,0.88303,0.89485,0.86795,0.87339,0.88910,0.00000,0.00000,74.35307,94.10051
2007.09.27,Thursday,00:00,0.87930,0.88360,0.87870,0.88300,0.86733,0.86882,0.87031,0.87373,0.87091,0.87481,0.88303,0.89473,0.86882,0.87287,0.88910,0.00000,0.00000,78.62382,96.88227
2007.09.28,Friday,00:00,0.88320,0.88410,0.87640,0.88050,0.86796,0.86955,0.87115,0.87524,0.87211,0.87505,0.88297,0.89459,0.86955,0.87247,0.88907,0.00000,0.00000,68.69412,58.54278
2007.09.30,Sunday,00:00,0.88150,0.88510,0.88090,0.88440,0.86844,0.87020,0.87196,0.87727,0.87365,0.87543,0.88300,0.89449,0.87020,0.87212,0.88899,0.00000,0.00000,74.88040,81.44830
2007.10.01,Monday,00:00,0.88430,0.88750,0.88010,0.88160,0.86884,0.87069,0.87255,0.87823,0.87464,0.87568,0.88297,0.89436,0.87069,0.87169,0.88886,0.00000,0.00000,63.60133,45.41691
2007.10.02,Tuesday,00:00,0.88150,0.88770,0.87660,0.88500,0.86954,0.87153,0.87353,0.87974,0.87594,0.87606,0.88302,0.89427,0.87153,0.87132,0.88876,0.00000,0.00000,70.37462,73.68678
2007.10.03,Wednesday,00:00,0.88480,0.88720,0.87910,0.88250,0.87016,0.87222,0.87429,0.88035,0.87676,0.87632,0.88300,0.89415,0.87222,0.87092,0.88863,0.00000,0.00000,60.09608,41.82822
2007.10.04,Thursday,00:00,0.88240,0.88820,0.87940,0.88570,0.87088,0.87304,0.87521,0.88154,0.87787,0.87671,0.88306,0.89407,0.87304,0.87059,0.88856,0.00000,0.00000,67.65476,72.38881
2007.10.05,Friday,00:00,0.88580,0.88910,0.87720,0.87950,0.87138,0.87356,0.87574,0.88109,0.87808,0.87682,0.88299,0.89392,0.87356,0.87006,0.88842,0.00000,0.00000,46.37838,23.84557
2007.10.07,Sunday,00:00,0.88190,0.88610,0.88150,0.88490,0.87218,0.87441,0.87664,0.88193,0.87893,0.87715,0.88303,0.89383,0.87441,0.86985,0.88829,0.00000,0.00000,60.05488,64.87545
2007.10.08,Monday,00:00,0.88480,0.88680,0.87950,0.88090,0.87290,0.87511,0.87733,0.88170,0.87918,0.87730,0.88298,0.89370,0.87511,0.86969,0.88816,0.00000,0.00000,48.58170,36.07838
2007.10.09,Tuesday,00:00,0.88080,0.88440,0.87870,0.88170,0.87358,0.87579,0.87800,0.88170,0.87949,0.87748,0.88295,0.89359,0.87579,0.86944,0.88805,0.00000,0.00000,50.92555,45.71656
2007.10.10,Wednesday,00:00,0.88150,0.88390,0.87740,0.88220,0.87545,0.87728,0.87911,0.88181,0.87983,0.87767,0.88294,0.89347,0.87728,0.86937,0.88789,0.00000,0.00000,52.61312,54.32520
2007.10.11,Thursday,00:00,0.88200,0.88410,0.87740,0.87960,0.87669,0.87826,0.87983,0.88132,0.87980,0.87775,0.88286,0.89333,0.87826,0.86917,0.88771,0.00000,0.00000,43.00138,20.50548
2007.10.12,Friday,00:00,0.87950,0.88310,0.87650,0.87870,0.87716,0.87867,0.88019,0.88074,0.87966,0.87779,0.88277,0.89319,0.87867,0.86940,0.88747,0.00000,0.00000,39.85125,14.32957
2007.10.14,Sunday,00:00,0.88000,0.88090,0.87850,0.87900,0.87801,0.87934,0.88068,0.88035,0.87958,0.87784,0.88269,0.89305,0.87934,0.87012,0.88726,0.00000,0.00000,41.63283,28.65488
2007.10.15,Monday,00:00,0.87910,0.88270,0.87510,0.87650,0.87864,0.87981,0.88099,0.87950,0.87920,0.87779,0.88255,0.89288,0.87981,0.87075,0.88702,0.00000,0.00000,31.81633,7.56684
2007.10.16,Tuesday,00:00,0.87660,0.87890,0.86360,0.86900,0.87897,0.88001,0.88106,0.87716,0.87792,0.87743,0.88225,0.89264,0.88001,0.87131,0.88662,0.00000,0.00000,16.88584,1.39723
2007.10.17,Wednesday,00:00,0.86910,0.87330,0.86270,0.86870,0.87895,0.88000,0.88106,0.87528,0.87677,0.87707,0.88196,0.89241,0.88000,0.87167,0.88626,0.00000,0.00000,16.49872,1.31167
2007.10.18,Thursday,00:00,0.86880,0.87470,0.86460,0.87010,0.87848,0.87965,0.88081,0.87413,0.87593,0.87679,0.88170,0.89218,0.87965,0.87205,0.88589,0.00000,0.00000,26.34837,37.20177
2007.10.19,Friday,00:00,0.87000,0.87220,0.85840,0.86020,0.87715,0.87869,0.88022,0.87104,0.87397,0.87611,0.88122,0.89187,0.87869,0.87201,0.88541,0.00000,0.00000,12.89901,6.05562
2007.10.21,Sunday,00:00,0.85830,0.86060,0.85540,0.85970,0.87572,0.87752,0.87932,0.86852,0.87218,0.87544,0.88075,0.89155,0.87752,0.87190,0.88498,0.00000,0.00000,12.49632,5.58344
2007.10.22,Monday,00:00,0.85940,0.86900,0.85710,0.86750,0.87501,0.87687,0.87873,0.86829,0.87160,0.87512,0.88046,0.89131,0.87687,0.87185,0.88466,0.00000,0.00000,45.60831,72.49563
2007.10.23,Tuesday,00:00,0.86740,0.87250,0.86010,0.87090,0.87436,0.87619,0.87803,0.86887,0.87151,0.87494,0.88025,0.89110,0.87619,0.87183,0.88439,0.00000,0.00000,54.90595,82.99925
2007.10.24,Wednesday,00:00,0.87080,0.87590,0.86640,0.87340,0.87396,0.87578,0.87761,0.86988,0.87175,0.87488,0.88010,0.89093,0.87578,0.87189,0.88409,0.00000,0.00000,61.02882,89.11327
2007.10.25,Thursday,00:00,0.87340,0.87950,0.87060,0.87850,0.87370,0.87546,0.87722,0.87179,0.87259,0.87503,0.88006,0.89080,0.87546,0.87224,0.88383,0.00000,0.00000,71.05180,95.58759
2007.10.26,Friday,00:00,0.87840,0.88350,0.87470,0.88320,0.87373,0.87549,0.87726,0.87433,0.87392,0.87536,0.88013,0.89073,0.87549,0.87257,0.88362,0.00000,0.00000,77.66812,97.89495
2007.10.28,Sunday,00:00,0.88520,0.88580,0.88280,0.88560,0.87373,0.87549,0.87725,0.87683,0.87538,0.87578,0.88025,0.89068,0.87549,0.87296,0.88339,0.00000,0.00000,80.51129,98.62779
2007.10.29,Monday,00:00,0.88570,0.88880,0.87430,0.87480,0.87350,0.87525,0.87701,0.87638,0.87531,0.87574,0.88013,0.89052,0.87525,0.87318,0.88308,0.00000,0.00000,46.91413,23.86242
2007.10.30,Tuesday,00:00,0.87470,0.88040,0.87290,0.87890,0.87327,0.87496,0.87664,0.87694,0.87576,0.87587,0.88011,0.89040,0.87496,0.87346,0.88281,0.00000,0.00000,55.68877,51.67589
2007.10.31,Wednesday,00:00,0.87900,0.88340,0.87560,0.87830,0.87316,0.87482,0.87649,0.87724,0.87607,0.87597,0.88007,0.89028,0.87482,0.87367,0.88259,0.00000,0.00000,54.05437,46.68445
2007.11.01,Thursday,00:00,0.87820,0.88190,0.86610,0.86940,0.87257,0.87421,0.87585,0.87550,0.87524,0.87570,0.87983,0.89008,0.87421,0.87375,0.88229,0.00000,0.00000,35.00530,12.07708
2007.11.02,Friday,00:00,0.86950,0.87180,0.85530,0.86280,0.87156,0.87324,0.87492,0.87268,0.87368,0.87517,0.87946,0.88980,0.87324,0.87369,0.88190,0.00000,0.00000,26.38587,5.75247
2007.11.04,Sunday,00:00,0.86170,0.86240,0.85940,0.86060,0.87052,0.87229,0.87406,0.86999,0.87205,0.87458,0.87904,0.88951,0.87229,0.87347,0.88144,0.00000,0.00000,23.93067,4.26385
2007.11.05,Monday,00:00,0.86080,0.86300,0.85370,0.85970,0.86950,0.87134,0.87318,0.86771,0.87051,0.87397,0.87862,0.88922,0.87134,0.87323,0.88096,0.00000,0.00000,22.84371,3.51882
2007.11.06,Tuesday,00:00,0.85960,0.86010,0.84980,0.85290,0.86801,0.87004,0.87206,0.86442,0.86830,0.87311,0.87805,0.88886,0.87004,0.87292,0.88043,0.00000,0.00000,15.98605,0.96660
2007.11.07,Wednesday,00:00,0.85270,0.86570,0.84850,0.85880,0.86708,0.86915,0.87122,0.86317,0.86712,0.87253,0.87763,0.88856,0.86915,0.87272,0.87990,0.00000,0.00000,36.62115,56.15309
2007.11.08,Thursday,00:00,0.85910,0.86910,0.85640,0.86310,0.86676,0.86886,0.87095,0.86315,0.86661,0.87214,0.87731,0.88830,0.86886,0.87260,0.87940,0.00000,0.00000,48.20973,75.80546
2007.11.09,Friday,00:00,0.86300,0.86470,0.85460,0.86080,0.86633,0.86846,0.87059,0.86263,0.86589,0.87168,0.87695,0.88803,0.86846,0.87243,0.87890,0.00000,0.00000,42.95803,51.23811
2007.11.11,Sunday,00:00,0.85660,0.85720,0.84360,0.84780,0.86497,0.86734,0.86972,0.85933,0.86363,0.87070,0.87631,0.88763,0.86734,0.87203,0.87823,0.00000,0.00000,24.27495,10.98691
2007.11.12,Monday,00:00,0.84800,0.85730,0.84240,0.85550,0.86468,0.86711,0.86954,0.85848,0.86261,0.87008,0.87585,0.88731,0.86711,0.87180,0.87762,0.00000,0.00000,42.71951,53.89356
2007.11.13,Tuesday,00:00,0.85560,0.86540,0.85170,0.86420,0.86493,0.86734,0.86974,0.85975,0.86281,0.86984,0.87559,0.88708,0.86734,0.87172,0.87707,0.00000,0.00000,57.38081,77.93163
2007.11.14,Wednesday,00:00,0.86410,0.86920,0.85850,0.86610,0.86486,0.86727,0.86967,0.86116,0.86322,0.86969,0.87538,0.88687,0.86727,0.87200,0.87651,0.00000,0.00000,60.16426,82.02493
2007.11.15,Thursday,00:00,0.86620,0.87590,0.86020,0.87150,0.86489,0.86730,0.86970,0.86346,0.86426,0.86977,0.87530,0.88672,0.86730,0.87223,0.87601,0.00000,0.00000,67.66635,91.25012
2007.11.16,Friday,00:00,0.87160,0.87510,0.86480,0.86860,0.86467,0.86706,0.86944,0.86460,0.86480,0.86972,0.87515,0.88654,0.86706,0.87219,0.87545,0.00000,0.00000,60.07192,58.82407
2007.11.18,Sunday,00:00,0.87180,0.87570,0.86860,0.86870,0.86426,0.86657,0.86887,0.86551,0.86529,0.86968,0.87501,0.88636,0.86657,0.87225,0.87496,0.00000,0.00000,60.26415,59.80904
2007.11.19,Monday,00:00,0.86860,0.87290,0.86250,0.86800,0.86368,0.86581,0.86793,0.86607,0.86563,0.86961,0.87486,0.88618,0.86581,0.87227,0.87443,0.00000,0.00000,57.82810,44.80438
2007.11.20,Tuesday,00:00,0.86790,0.87760,0.86580,0.86890,0.86312,0.86497,0.86682,0.86670,0.86603,0.86958,0.87473,0.88601,0.86497,0.87235,0.87391,0.00000,0.00000,60.40068,66.44867
2007.11.21,Wednesday,00:00,0.86900,0.87110,0.85360,0.85840,0.86235,0.86415,0.86595,0.86485,0.86508,0.86912,0.87437,0.88573,0.86415,0.87214,0.87343,0.00000,0.00000,31.96452,6.54674
2007.11.22,Thursday,00:00,0.85830,0.86140,0.85470,0.85700,0.86141,0.86305,0.86470,0.86311,0.86407,0.86863,0.87398,0.88544,0.86305,0.87173,0.87293,0.00000,0.00000,29.63890,5.27795
2007.11.23,Friday,00:00,0.85710,0.86820,0.85400,0.86670,0.86104,0.86248,0.86391,0.86391,0.86440,0.86855,0.87382,0.88526,0.86248,0.87148,0.87244,0.00000,0.00000,56.83694,74.29925
2007.11.25,Sunday,00:00,0.86600,0.87050,0.86580,0.86940,0.86104,0.86248,0.86391,0.86513,0.86502,0.86858,0.87373,0.88510,0.86248,0.87121,0.87204,0.00000,0.00000,61.95395,81.71614
2007.11.26,Monday,00:00,0.86950,0.87080,0.85780,0.86680,0.86122,0.86268,0.86413,0.86550,0.86525,0.86851,0.87358,0.88492,0.86268,0.87093,0.87170,0.00000,0.00000,54.21716,52.52367
2007.11.27,Tuesday,00:00,0.86670,0.87490,0.86420,0.87150,0.86170,0.86322,0.86474,0.86683,0.86603,0.86863,0.87353,0.88478,0.86322,0.87068,0.87140,0.00000,0.00000,64.29297,79.28217
2007.11.28,Wednesday,00:00,0.87160,0.87840,0.86810,0.87250,0.86228,0.86386,0.86544,0.86809,0.86684,0.86879,0.87351,0.88466,0.86386,0.87049,0.87109,0.00000,0.00000,66.26739,83.28988
2007.11.29,Thursday,00:00,0.87240,0.88530,0.86830,0.88320,0.86362,0.86538,0.86713,0.87145,0.86888,0.86938,0.87372,0.88465,0.86538,0.87046,0.87089,0.00000,0.00000,80.60865,96.74880
2007.11.30,Friday,00:00,0.88330,0.88770,0.87980,0.88270,0.86465,0.86657,0.86849,0.87395,0.87061,0.86992,0.87392,0.88463,0.86657,0.87046,0.87069,0.00000,0.00000,78.65538,89.97592
2007.12.02,Sunday,00:00,0.88430,0.88440,0.87850,0.87950,0.86537,0.86739,0.86941,0.87518,0.87172,0.87031,0.87404,0.88458,0.86739,0.87034,0.87047,0.00000,0.00000,65.88369,47.45414
2007.12.03,Monday,00:00,0.87960,0.88580,0.87440,0.87630,0.86612,0.86817,0.87021,0.87543,0.87229,0.87056,0.87409,0.88450,0.86817,0.87027,0.87017,0.00000,0.00000,54.76757,24.39574
2007.12.04,Tuesday,00:00,0.87620,0.88770,0.87480,0.88270,0.86806,0.86991,0.87176,0.87705,0.87359,0.87105,0.87428,0.88448,0.86991,0.87023,0.87004,0.00000,0.00000,68.18670,74.31603
2007.12.05,Wednesday,00:00,0.88280,0.88590,0.87830,0.88410,0.86952,0.87134,0.87316,0.87861,0.87491,0.87159,0.87449,0.88447,0.87134,0.87029,0.86999,0.00000,0.00000,70.57378,80.07256
2007.12.06,Thursday,00:00,0.88420,0.88760,0.88150,0.88600,0.87051,0.87243,0.87435,0.88026,0.87629,0.87217,0.87475,0.88449,0.87243,0.87038,0.86991,0.00000,0.00000,73.89649,87.61001
2007.12.07,Friday,00:00,0.88610,0.88770,0.87560,0.88020,0.87121,0.87314,0.87506,0.88024,0.87678,0.87250,0.87487,0.88445,0.87314,0.87034,0.86985,0.00000,0.00000,51.64458,26.47400
2007.12.09,Sunday,00:00,0.87900,0.88210,0.87760,0.88180,0.87167,0.87365,0.87563,0.88059,0.87741,0.87288,0.87502,0.88442,0.87365,0.87038,0.86978,0.00000,0.00000,56.19327,46.91279
2007.12.10,Monday,00:00,0.88200,0.89390,0.88000,0.89360,0.87270,0.87490,0.87710,0.88348,0.87943,0.87373,0.87543,0.88451,0.87490,0.87068,0.87004,0.00000,0.00000,76.53866,89.59118
2007.12.11,Tuesday,00:00,0.89370,0.89820,0.88330,0.88570,0.87351,0.87575,0.87799,0.88397,0.88022,0.87422,0.87565,0.88452,0.87575,0.87082,0.87047,0.00000,0.00000,55.11655,43.14636
2007.12.12,Wednesday,00:00,0.88580,0.89850,0.88310,0.89260,0.87462,0.87698,0.87934,0.88589,0.88176,0.87497,0.87603,0.88460,0.87698,0.87114,0.87095,0.00000,0.00000,65.62162,70.16456
2007.12.13,Thursday,00:00,0.89280,0.89570,0.88860,0.89320,0.87574,0.87820,0.88065,0.88751,0.88319,0.87571,0.87640,0.88469,0.87820,0.87162,0.87147,0.00000,0.00000,66.47452,72.44215
2007.12.14,Friday,00:00,0.89310,0.89460,0.87290,0.87490,0.87680,0.87902,0.88124,0.88471,0.88216,0.87568,0.87637,0.88459,0.87902,0.87175,0.87171,0.00000,0.00000,34.16213,12.80656
2007.12.16,Sunday,00:00,0.87830,0.88050,0.87520,0.87520,0.87804,0.87993,0.88182,0.88260,0.88129,0.87566,0.87634,0.88450,0.87993,0.87185,0.87195,0.00000,0.00000,34.81146,15.09812
2007.12.17,Monday,00:00,0.87530,0.87680,0.85900,0.86390,0.87784,0.87979,0.88174,0.87844,0.87911,0.87518,0.87607,0.88429,0.87979,0.87192,0.87197,0.00000,0.00000,23.77244,5.06672
2007.12.18,Tuesday,00:00,0.86400,0.87380,0.86020,0.86650,0.87765,0.87965,0.88164,0.87579,0.87754,0.87482,0.87586,0.88412,0.87965,0.87206,0.87198,0.00000,0.00000,30.14361,27.29587
2007.12.19,Wednesday,00:00,0.86640,0.86980,0.85830,0.85840,0.87704,0.87922,0.88141,0.87192,0.87515,0.87415,0.87548,0.88386,0.87922,0.87188,0.87186,0.88530,0.87800,22.74160,11.10053
2007.12.20,Thursday,00:00,0.85850,0.86310,0.85500,0.86060,0.87632,0.87868,0.88104,0.86941,0.87333,0.87360,0.87515,0.88363,0.87868,0.87167,0.87175,0.88503,0.87775,28.68687,32.76908
2007.12.21,Friday,00:00,0.86050,0.86590,0.85650,0.85940,0.87548,0.87803,0.88057,0.86718,0.87159,0.87302,0.87480,0.88339,0.87803,0.87139,0.87164,0.88476,0.87750,27.25676,25.88598
2007.12.23,Sunday,00:00,0.86040,0.86210,0.85910,0.86160,0.87428,0.87695,0.87961,0.86594,0.87034,0.87255,0.87451,0.88317,0.87695,0.87105,0.87165,0.88453,0.87726,34.71522,58.13188
2007.12.24,Monday,00:00,0.86140,0.86390,0.85660,0.85720,0.87284,0.87567,0.87850,0.86400,0.86870,0.87193,0.87413,0.88291,0.87567,0.87053,0.87155,0.88427,0.87699,27.63228,21.21338
2007.12.26,Wednesday,00:00,0.85890,0.86030,0.85490,0.85720,0.87158,0.87456,0.87753,0.86249,0.86726,0.87133,0.87376,0.88266,0.87456,0.86996,0.87146,0.88400,0.87672,27.63228,21.21338
2007.12.27,Thursday,00:00,0.85730,0.86110,0.85420,0.85680,0.87047,0.87358,0.87669,0.86122,0.86595,0.87073,0.87339,0.88240,0.87358,0.86960,0.87139,0.88372,0.87645,26.85401,17.23350
2007.12.28,Friday,00:00,0.85670,0.85970,0.85250,0.85820,0.86919,0.87236,0.87552,0.86055,0.86498,0.87022,0.87305,0.88216,0.87236,0.86919,0.87133,0.88343,0.87620,34.87847,64.22120
2007.12.30,Sunday,00:00,0.85900,0.86090,0.85780,0.86070,0.86804,0.87119,0.87433,0.86059,0.86445,0.86983,0.87278,0.88195,0.87119,0.86884,0.87125,0.88313,0.87597,47.68837,88.18226
2007.12.31,Monday,00:00,0.86080,0.86650,0.85850,0.86500,0.86708,0.87014,0.87319,0.86157,0.86452,0.86964,0.87261,0.88178,0.87014,0.86875,0.87125,0.88286,0.87579,63.23645,96.42295
2008.01.02,Wednesday,00:00,0.87180,0.88000,0.86810,0.87790,0.86698,0.87002,0.87306,0.86520,0.86619,0.86997,0.87273,0.88174,0.87002,0.86905,0.87137,0.88264,0.87574,82.61423,99.30997
2008.01.03,Thursday,00:00,0.87800,0.87810,0.86740,0.86990,0.86646,0.86943,0.87239,0.86624,0.86665,0.86997,0.87267,0.88162,0.86943,0.86924,0.87135,0.88237,0.87562,58.64995,49.62899
2008.01.04,Friday,00:00,0.87000,0.87660,0.86700,0.87420,0.86577,0.86846,0.87114,0.86801,0.86760,0.87014,0.87270,0.88155,0.86846,0.86953,0.87138,0.88214,0.87553,65.39437,67.24436
2008.01.06,Sunday,00:00,0.87360,0.87540,0.87210,0.87420,0.86534,0.86788,0.87042,0.86939,0.86842,0.87031,0.87273,0.88147,0.86788,0.86995,0.87144,0.88194,0.87546,65.39437,67.24436
2008.01.07,Monday,00:00,0.87430,0.88060,0.87040,0.87940,0.86496,0.86722,0.86948,0.87161,0.86979,0.87068,0.87288,0.88145,0.86722,0.87037,0.87154,0.88178,0.87543,73.54701,87.83057
2008.01.08,Tuesday,00:00,0.87930,0.88770,0.87710,0.88550,0.86480,0.86684,0.86887,0.87470,0.87176,0.87128,0.87316,0.88149,0.86684,0.87081,0.87171,0.88169,0.87547,80.33896,95.08208
2008.01.09,Wednesday,00:00,0.88560,0.89370,0.88340,0.89220,0.86531,0.86770,0.87009,0.87859,0.87431,0.87214,0.87358,0.88160,0.86770,0.87144,0.87194,0.88168,0.87557,85.46333,97.87009
2008.01.10,Thursday,00:00,0.89230,0.90650,0.88730,0.90370,0.86612,0.86913,0.87213,0.88417,0.87799,0.87343,0.87424,0.88182,0.86913,0.87256,0.87229,0.88171,0.87579,90.67683,99.27704
2008.01.11,Friday,00:00,0.90400,0.91330,0.90030,0.90740,0.86772,0.87130,0.87488,0.88933,0.88166,0.87481,0.87497,0.88207,0.87130,0.87360,0.87270,0.88180,0.87605,91.85207,99.49268
2008.01.13,Sunday,00:00,0.90930,0.91340,0.90760,0.91230,0.86945,0.87359,0.87773,0.89443,0.88549,0.87634,0.87579,0.88237,0.87359,0.87456,0.87314,0.88190,0.87635,93.25878,99.71659
2008.01.14,Monday,00:00,0.91220,0.91680,0.90930,0.91510,0.87186,0.87642,0.88099,0.89903,0.88919,0.87793,0.87665,0.88270,0.87642,0.87554,0.87377,0.88202,0.87668,93.99884,99.81161
2008.01.15,Tuesday,00:00,0.91500,0.91780,0.89430,0.90040,0.87378,0.87841,0.88305,0.89933,0.89059,0.87884,0.87717,0.88288,0.87841,0.87612,0.87417,0.88208,0.87686,54.63660,22.07991
2008.01.16,Wednesday,00:00,0.90030,0.90310,0.89560,0.90060,0.87582,0.88047,0.88513,0.89961,0.89184,0.87973,0.87769,0.88305,0.88047,0.87676,0.87447,0.88217,0.87705,54.95738,23.69688
2008.01.17,Thursday,00:00,0.90070,0.90980,0.89530,0.90140,0.87781,0.88246,0.88712,0.90001,0.89304,0.88062,0.87821,0.88324,0.88246,0.87741,0.87483,0.88226,0.87724,56.49554,34.56068
2008.01.18,Friday,00:00,0.90160,0.90660,0.89780,0.90260,0.88019,0.88473,0.88928,0.90059,0.89423,0.88151,0.87874,0.88343,0.88473,0.87810,0.87519,0.88235,0.87744,59.11348,54.14622
2008.01.20,Sunday,00:00,0.90390,0.90500,0.89880,0.90050,0.88254,0.88690,0.89126,0.90057,0.89502,0.88229,0.87922,0.88360,0.88690,0.87874,0.87554,0.88246,0.87762,52.23719,26.44470
2008.01.21,Monday,00:00,0.90070,0.90080,0.88450,0.88610,0.88432,0.88837,0.89241,0.89735,0.89390,0.88244,0.87937,0.88362,0.88837,0.87929,0.87571,0.88247,0.87766,26.15707,3.29886
2008.01.22,Tuesday,00:00,0.88630,0.89740,0.88040,0.88840,0.88617,0.88988,0.89358,0.89536,0.89322,0.88269,0.87957,0.88367,0.88988,0.87992,0.87583,0.88248,0.87772,32.85049,24.42833
2008.01.23,Wednesday,00:00,0.88830,0.89590,0.88370,0.89500,0.88824,0.89159,0.89494,0.89528,0.89344,0.88319,0.87991,0.88378,0.89159,0.88048,0.87598,0.88254,0.87784,49.32633,66.47244
2008.01.24,Thursday,00:00,0.89480,0.89510,0.88210,0.88900,0.88975,0.89279,0.89583,0.89389,0.89288,0.88343,0.88011,0.88383,0.89279,0.88088,0.87604,0.88257,0.87791,38.57179,33.04553
2008.01.25,Friday,00:00,0.88910,0.89200,0.88280,0.88630,0.89026,0.89321,0.89616,0.89220,0.89206,0.88354,0.88025,0.88386,0.89321,0.88127,0.87610,0.88258,0.87794,34.35808,22.74952
2008.01.27,Sunday,00:00,0.88670,0.88930,0.88560,0.88670,0.89135,0.89405,0.89675,0.89098,0.89139,0.88367,0.88039,0.88389,0.89405,0.88157,0.87612,0.88256,0.87798,35.65970,29.27834
2008.01.28,Monday,00:00,0.88660,0.89300,0.88440,0.89100,0.89241,0.89489,0.89737,0.89098,0.89134,0.88397,0.88062,0.88396,0.89489,0.88194,0.87622,0.88254,0.87807,49.19647,74.89534
2008.01.29,Tuesday,00:00,0.89110,0.89240,0.88270,0.88550,0.89317,0.89545,0.89774,0.88976,0.89061,0.88403,0.88073,0.88397,0.89545,0.88199,0.87622,0.88249,0.87810,36.81311,28.26180
2008.01.30,Wednesday,00:00,0.88560,0.89110,0.87810,0.88370,0.89346,0.89567,0.89788,0.88842,0.88975,0.88402,0.88079,0.88397,0.89567,0.88201,0.87623,0.88243,0.87811,33.37624,20.07869
2008.01.31,Thursday,00:00,0.88390,0.90070,0.88320,0.89600,0.89406,0.89620,0.89833,0.89010,0.89053,0.88451,0.88113,0.88409,0.89620,0.88234,0.87634,0.88245,0.87824,62.93424,83.87754
2008.02.01,Friday,00:00,0.89610,0.90320,0.89480,0.89950,0.89443,0.89656,0.89869,0.89219,0.89165,0.88512,0.88153,0.88424,0.89656,0.88280,0.87654,0.88248,0.87841,67.98617,88.91394
2008.02.03,Sunday,00:00,0.89710,0.89970,0.89660,0.89880,0.89421,0.89632,0.89842,0.89366,0.89254,0.88568,0.88191,0.88439,0.89632,0.88312,0.87668,0.88248,0.87858,65.74594,79.03787
2008.02.04,Monday,00:00,0.89890,0.90780,0.89800,0.90180,0.89400,0.89604,0.89807,0.89547,0.89370,0.88634,0.88235,0.88456,0.89604,0.88348,0.87688,0.88252,0.87877,70.88538,89.26157
2008.02.05,Tuesday,00:00,0.90170,0.90810,0.89880,0.90170,0.89364,0.89551,0.89737,0.89685,0.89470,0.88696,0.88277,0.88473,0.89551,0.88379,0.87708,0.88257,0.87896,70.44499,86.45064
2008.02.06,Wednesday,00:00,0.90180,0.90290,0.89550,0.89790,0.89310,0.89465,0.89619,0.89709,0.89510,0.88741,0.88311,0.88486,0.89465,0.88414,0.87724,0.88256,0.87911,54.39316,25.47679
2008.02.07,Thursday,00:00,0.89800,0.90600,0.89530,0.90310,0.89320,0.89478,0.89636,0.89842,0.89610,0.88805,0.88355,0.88505,0.89478,0.88457,0.87748,0.88259,0.87932,67.18380,74.56807
2008.02.08,Friday,00:00,0.90300,0.90350,0.88860,0.89390,0.89290,0.89445,0.89599,0.89742,0.89583,0.88829,0.88377,0.88513,0.89445,0.88458,0.87763,0.88255,0.87943,41.46545,22.38663
2008.02.10,Sunday,00:00,0.89590,0.90180,0.89500,0.90060,0.89286,0.89441,0.89595,0.89812,0.89642,0.88879,0.88414,0.88529,0.89441,0.88487,0.87785,0.88255,0.87961,56.59214,61.56324
2008.02.11,Monday,00:00,0.90070,0.90760,0.89890,0.90740,0.89302,0.89465,0.89627,0.90019,0.89779,0.88955,0.88465,0.88551,0.89465,0.88517,0.87815,0.88259,0.87986,67.30968,81.01514
2008.02.12,Tuesday,00:00,0.90730,0.90750,0.90120,0.90350,0.89313,0.89480,0.89646,0.90092,0.89851,0.89012,0.88507,0.88569,0.89480,0.88538,0.87850,0.88256,0.88006,57.18711,51.25924
2008.02.13,Wednesday,00:00,0.90370,0.90400,0.89140,0.89930,0.89384,0.89546,0.89707,0.90056,0.89861,0.89050,0.88538,0.88582,0.89546,0.88586,0.87880,0.88253,0.88023,47.55901,28.61915
2008.02.14,Thursday,00:00,0.89920,0.90460,0.89720,0.90310,0.89458,0.89619,0.89780,0.90113,0.89917,0.89101,0.88577,0.88599,0.89619,0.88642,0.87913,0.88251,0.88044,55.94707,60.32694
2008.02.15,Friday,00:00,0.90300,0.91610,0.90010,0.91480,0.89531,0.89718,0.89905,0.90416,0.90112,0.89198,0.88641,0.88628,0.89718,0.88744,0.87968,0.88255,0.88076,72.73288,89.37909
2008.02.17,Sunday,00:00,0.91550,0.91980,0.91460,0.91930,0.89656,0.89870,0.90083,0.90753,0.90339,0.89310,0.88713,0.88661,0.89870,0.88850,0.88028,0.88263,0.88112,76.95459,93.20609
2008.02.18,Monday,00:00,0.91950,0.92640,0.91620,0.92540,0.89822,0.90065,0.90308,0.91150,0.90615,0.89441,0.88797,0.88699,0.90065,0.88984,0.88086,0.88276,0.88155,81.74400,96.56333
